Site	Parameter	Date (LST)	Value	Unit	QCCode	OPCode
HDSN	WD	2019/08/30 12:31	167.4736	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:32	168.95914	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:33	168.08237	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:34	183.35396	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:35	181.68742	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:36	193.29814	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:37	177.19099	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:38	144.07362	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:39	172.29552	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:40	149.40477	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:41	155.24063	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:42	166.72277	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:43	190.088	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:44	193.73975	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:45	196.6341	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:46	169.32213	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:47	162.86059	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:48	151.23754	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:49	160.7249	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:50	161.1235	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:51	175.3327	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:52	174.44588	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:53	154.49913	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:54	163.84102	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:55	151.84813	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:56	149.28775	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:57	150.40138	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:58	158.72986	COMPASS DEG	0	1
HDSN	WD	2019/08/30 12:59	192.46464	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:00	202.11569	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:01	196.69604	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:02	173.5441	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:03	174.74609	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:04	199.07207	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:05	193.59541	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:06	182.06032	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:07	182.14944	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:08	203.26959	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:09	193.57515	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:10	184.188	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:11	191.09515	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:12	165.83756	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:13	162.32381	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:14	164.14201	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:15	178.15911	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:16	197.63756	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:17	167.17697	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:18	174.66903	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:19	143.89346	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:20	151.78421	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:21	149.34452	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:22	137.84883	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:23	103.82674	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:24	135.87615	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:25	161.10614	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:26	179.32515	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:27	150.78369	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:28	140.28613	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:29	126.16225	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:30	108.83252	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:31	115.78895	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:32	125.32231	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:33	141.43362	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:34	110.44659	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:35	99.69246	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:36	97.81959	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:37	137.28339	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:38	148.42998	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:39	166.31002	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:40	154.76924	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:41	162.16025	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:42	182.29546	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:43	150.47421	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:44	202.98904	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:45	149.38915	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:46	155.58646	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:47	183.20111	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:48	207.1126	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:49	339.48834	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:50	288.31433	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:51	287.79714	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:52	287.1369	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:53	291.93747	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:54	292.60278	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:55	291.0343	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:56	287.80417	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:57	296.55167	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:58	301.83942	COMPASS DEG	0	1
HDSN	WD	2019/08/30 13:59	304.03122	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:00	294.80731	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:01	298.27325	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:02	295.09323	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:03	298.14823	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:04	298.77786	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:05	311.29697	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:06	307.33879	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:07	293.96381	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:08	304.88028	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:09	310.68645	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:10	286.92285	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:11	294.26569	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:12	294.81456	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:13	286.94736	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:14	293.89416	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:15	296.52168	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:16	271.62857	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:17	284.69794	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:18	295.75329	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:19	290.09833	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:20	295.4494	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:21	279.02816	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:22	282.80502	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:23	286.30304	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:24	290.24525	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:25	283.76465	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:26	290.55066	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:27	287.39261	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:28	307.19632	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:29	300.40881	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:30	296.4158	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:31	301.78268	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:32	283.96674	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:33	282.48689	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:34	295.89471	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:35	281.31	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:36	290.95536	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:37	294.40186	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:38	307.49069	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:39	290.78128	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:40	285.87183	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:41	302.25372	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:42	300.72717	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:43	294.94321	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:44	291.26285	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:45	301.69942	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:46	282.49893	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:47	292.56714	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:48	305.41514	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:49	285.4111	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:50	292.24838	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:51	294.36865	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:52	305.50449	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:53	283.21088	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:54	294.61197	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:55	286.83261	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:56	284.95096	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:57	290.91887	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:58	289.9314	COMPASS DEG	0	1
HDSN	WD	2019/08/30 14:59	297.20224	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:00	298.89757	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:01	280.1525	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:02	288.78073	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:03	293.40669	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:04	289.29172	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:05	290.59619	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:06	284.29585	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:07	288.40256	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:08	283.81732	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:09	285.64181	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:10	280.44821	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:11	297.34091	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:12	299.04226	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:13	297.96976	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:14	298.40521	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:15	298.61385	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:16	293.59717	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:17	294.29562	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:18	299.28901	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:19	297.00738	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:20	298.9516	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:21	299.93315	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:22	297.50665	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:23	288.89313	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:24	290.85862	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:25	297.45346	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:26	303.22986	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:27	284.7481	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:28	293.84818	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:29	291.51605	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:30	290.58071	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:31	288.46609	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:32	288.83075	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:33	284.09569	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:34	285.57846	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:35	286.04599	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:36	300.4502	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:37	303.96829	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:38	302.02286	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:39	316.57799	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:40	300.27289	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:41	290.08609	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:42	291.32099	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:43	298.01819	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:44	292.22449	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:45	298.45941	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:46	290.078	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:47	302.86337	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:48	298.56619	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:49	305.09433	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:50	337.99561	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:51	291.6047	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:52	298.1481	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:53	299.68396	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:54	296.95738	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:55	298.7337	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:56	302.6503	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:57	312.49993	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:58	299.1308	COMPASS DEG	0	1
HDSN	WD	2019/08/30 15:59	294.18396	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:00	293.5211	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:01	296.40634	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:02	297.24127	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:03	295.01443	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:04	291.08231	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:05	295.02435	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:06	298.47898	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:07	302.70227	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:08	297.47101	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:09	290.39472	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:10	296.71072	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:11	303.23975	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:12	295.15718	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:13	290.31671	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:14	297.84268	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:15	304.90828	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:16	297.39545	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:17	295.54944	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:18	305.2862	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:19	302.36694	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:20	296.16684	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:21	297.72561	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:22	294.43985	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:23	289.37979	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:24	298.34303	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:25	305.87717	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:26	296.27579	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:27	304.46538	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:28	299.05563	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:29	291.85483	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:30	294.98858	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:31	298.21954	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:32	301.65192	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:33	296.86139	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:34	297.23987	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:35	298.00156	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:36	284.57819	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:37	294.17111	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:38	301.15567	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:39	298.62159	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:40	297.13354	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:41	299.60309	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:42	311.54475	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:43	303.04507	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:44	307.72201	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:45	312.6711	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:46	297.7243	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:47	294.56247	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:48	291.26132	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:49	300.00784	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:50	285.52157	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:51	290.12688	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:52	296.75088	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:53	282.56351	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:54	288.37054	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:55	298.21313	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:56	311.24912	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:57	285.63111	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:58	288.45126	COMPASS DEG	0	1
HDSN	WD	2019/08/30 16:59	299.92917	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:00	293.91617	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:01	292.74032	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:02	293.15543	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:03	292.62298	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:04	289.16928	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:05	294.57925	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:06	289.68563	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:07	298.97168	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:08	306.53442	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:09	305.91686	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:10	300.57889	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:11	298.45367	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:12	297.12971	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:13	300.17371	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:14	304.87677	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:15	299.40276	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:16	325.8219	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:17	292.42203	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:18	303.25691	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:19	304.08987	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:20	296.48685	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:21	300.47361	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:22	296.97781	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:23	313.27264	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:24	300.74322	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:25	299.79336	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:26	303.4118	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:27	304.88642	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:28	298.59714	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:29	298.93384	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:30	302.43341	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:31	301.05557	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:32	300.37766	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:33	296.87974	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:34	297.47995	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:35	295.55463	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:36	285.57346	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:37	294.26382	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:38	287.83554	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:39	299.36489	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:40	303.1141	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:41	303.56079	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:42	299.29075	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:43	306.97476	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:44	284.84293	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:45	289.6959	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:46	298.05325	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:47	299.49051	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:48	298.64641	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:49	298.25177	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:50	300.58752	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:51	295.40047	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:52	300.87241	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:53	293.92242	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:54	300.24854	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:55	298.64423	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:56	302.28152	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:57	301.07903	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:58	296.36883	COMPASS DEG	0	1
HDSN	WD	2019/08/30 17:59	308.55563	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:00	291.92983	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:01	301.6904	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:02	298.24396	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:03	298.40242	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:04	301.80142	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:05	297.5383	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:06	294.26684	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:07	294.336	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:08	297.01456	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:09	298.84646	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:10	300.10666	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:11	294.3999	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:12	295.39202	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:13	297.81314	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:14	290.69012	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:15	293.74737	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:16	296.15793	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:17	297.298	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:18	299.68817	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:19	292.81039	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:20	290.17166	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:21	295.92469	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:22	294.80667	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:23	294.0629	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:24	297.36712	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:25	295.28656	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:26	296.2261	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:27	293.60596	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:28	293.12057	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:29	290.87412	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:30	297.2697	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:31	302.47058	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:32	300.40115	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:33	291.59447	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:34	289.59399	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:35	295.90051	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:36	299.32801	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:37	297.61307	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:38	294.19006	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:39	291.69781	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:40	300.95938	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:41	300.21686	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:42	302.16019	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:43	306.27981	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:44	302.4288	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:45	295.87501	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:46	302.12717	COMPASS DEG	0	1
HDSN	WD	2019/08/30 18:47	300.5751	COMPASS DEG	0	1
